OBJECTID,Shape,id_paradero,id_parada,id_ruta,nro_parada,direccion,tipo_parada,recorrido,codigo_ruta,nombre_ruta,sistema_ruta,tipo_ruta,empresa,longitud,latitud,x_origen_nacional,y_origen_nacional 
7264,"(4714117.4302, 2248159.5299000014)",52215,90284034,90284,34.0,"CL 33 65B-58, Medellin",Reglamentaria,Destino-Origen,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.58453478,6.23954791,4714117.4302,2248159.5299
7265,"(4711594.057600001, 2248058.298700001)",51098,90284005,90284,5.0,"CL 33 83B-05, Medellin",Reglamentaria,Origen-Destino,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.60732695,6.23852032,4711594.0576,2248058.2987
7266,"(4711977.810900001, 2248085.5621000007)",51259,90284040,90284,40.0,"CL 33 81-40, Medellin",Reglamentaria,Destino-Origen,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.60386129,6.23878395,4711977.8109,2248085.5621
7267,"(4712213.4673000015, 2248067.2608999982)",51405,90284008,90284,8.0,"CL 33 80B-05, Medellin",Reglamentaria,Origen-Destino,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.60173152,6.23862903,4712213.4673,2248067.2609
7268,"(4711350.38, 2248843.2235000003)",51012,90284001,90284,1.0,"CL 35C 85-37, Medellin",Reglamentaria,Origen-Destino,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.60956351,6.24560546,4711350.38,2248843.2235
7269,"(4713731.180900002, 2248147.739500003)",52052,90284035,90284,35.0,"CL 33 66B-44, Medellin",Reglamentaria,Destino-Origen,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.58802374,6.23942417,4713731.1809,2248147.7395
7270,"(4715736.8625, 2247972.9125999995)",53156,90284020,90284,20.0,"CL 38 37-74, Medellin",Reglamentaria,Origen-Destino,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.56989603,6.23793238,4715736.8625,2247972.9126
7271,"(4715500.631700002, 2247994.7058000043)",52991,90284030,90284,30.0,"CL 37 48-02, Medellin",Reglamentaria,Destino-Origen,192,Laureles Nogal # 1,8A,Directa Centro,Autobuses Poblado Laureles,-75.57203119,6.23811899,4715500.6317,2247994.7058
7272,"(4714269.2401, 2248639.2304)",52293,90285021,90285,21.0,"CL 40 63C-88, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.58318454,6.24389142,4714269.2401,2248639.2304
7273,"(4714101.725100001, 2250403.173800003)",52200,90285039,90285,39.0,"CL 51A 67B-246, Medellin",Reglamentaria,Destino-Origen,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.58477628,6.25983108,4714101.7251,2250403.1738
7274,"(4713748.7429, 2249710.696700001)",52057,90285043,90285,43.0,"CR 70 x CL 47D, Medellin",Reglamentaria,Destino-Origen,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.58793453,6.25355498,4713748.7429,2249710.6967
7275,"(4714275.244800002, 2248397.5573999994)",52301,90285020,90285,20.0,"CR 64B 34-138, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.58311958,6.24170682,4714275.2448,2248397.5574
7276,"(4711511.0926, 2248264.067200003)",51076,90285054,90285,54.0,"CR 84 33AA-16, Medellin",Reglamentaria,Destino-Origen,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.60808567,6.24037685,4711511.0926,2248264.0672
7277,"(4711594.057600001, 2248058.298700001)",51098,90285009,90285,9.0,"CL 33 83B-05, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.60732695,6.23852032,4711594.0576,2248058.2987
7278,"(4714281.103900001, 2249309.8698000032)",52300,90285024,90285,24.0,"CR 65 44A-, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.5831071,6.24995494,4714281.1039,2249309.8698
7279,"(4715268.206000001, 2249509.6777999997)",52837,90285029,90285,29.0,"CR 56B 49-81, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.57419794,6.25180509,4715268.206,2249509.6778
7280,"(4712213.4673000015, 2248067.2608999982)",51405,90285012,90285,12.0,"CL 33 80B-05, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.60173152,6.23862903,4712213.4673,2248067.2609
7281,"(4715572.936300001, 2249286.466500003)",53033,90285031,90285,31.0,"CL 49 53-63, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.57143497,6.24980059,4715572.9363,2249286.4665
7282,"(4711144.216200001, 2248663.168300003)",50971,90285057,90285,57.0,"CL 35 x CR 86, Medellin",Reglamentaria,Destino-Origen,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.61141797,6.24396845,4711144.2162,2248663.1683
7283,"(4710939.085399999, 2248728.332800003)",50907,90285003,90285,3.0,"CL 35 x CR 87C, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.61327408,6.24454836,4710939.0854,2248728.3328
7284,"(4711543.385700001, 2248401.5921)",51091,90285055,90285,55.0,"CR 84 33B-64, Medellin",Reglamentaria,Destino-Origen,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.60780008,6.24162158,4711543.3857,2248401.5921
7285,"(4713763.450700001, 2249897.4023)",52061,90285042,90285,42.0,"CR 70 x CL 48, Medellin",Reglamentaria,Destino-Origen,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.58780995,6.25524356,4713763.4507,2249897.4023
7286,"(4714722.163199999, 2249864.724800002)",52521,90285028,90285,28.0,"CL 50 x CR 63, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.57914694,6.25499074,4714722.1632,2249864.7248
7287,"(4714321.4883, 2249692.1259000003)",52326,90285026,90285,26.0,"CL 48 x CR 65, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.58275921,6.25341255,4714321.4883,2249692.1259
7288,"(4711225.131500001, 2248639.8066000007)",50984,90285004,90285,4.0,"CL 53 85D-17, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.61068591,6.24376088,4711225.1315,2248639.8066
7289,"(4713745.3026, 2248117.498299999)",52056,90285016,90285,16.0,"CL 33 66B-45, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.58789482,6.2391514,4713745.3026,2248117.4983
7290,"(4713704.8521, 2248334.936300002)",52040,90285047,90285,47.0,"CR 66B x CL 34A, Medellin",Reglamentaria,Destino-Origen,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.58826992,6.24111537,4713704.8521,2248334.9363
7291,"(4713964.504600001, 2248072.767000003)",52150,90285017,90285,17.0,"CL 32F x CR 65D, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.58591251,6.23875674,4713964.5046,2248072.767
7292,"(4711992.5348000005, 2248065.8062999994)",51275,90285011,90285,11.0,"CL 33 81-59, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.60372739,6.23860601,4711992.5348,2248065.8063
7293,"(4713630.6533, 2249122.1746000014)",52009,90285045,90285,45.0,"CR 70 42-37, Medellin",Reglamentaria,Destino-Origen,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.58897523,6.24822915,4713630.6533,2249122.1746
7294,"(4712788.188800001, 2248117.8978000004)",51690,90285049,90285,49.0,"CL 33 75C-144, Medellin",Reglamentaria,Destino-Origen,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.59654164,6.23911244,4712788.1888,2248117.8978
7295,"(4714341.838300002, 2249580.5475999974)",52337,90285025,90285,25.0,"CR 65 46-80, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.58257041,6.25240472,4714341.8383,2249580.5476
7296,"(4713068.860000001, 2248123.0409000013)",51789,90285048,90285,48.0,"CL 33 74E-56, Medellin",Reglamentaria,Destino-Origen,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.59400622,6.23917144,4713068.86,2248123.0409
7297,"(4714385.4862, 2250007.783500001)",52365,90285027,90285,27.0,"CR 66 x CL 49B, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.58219503,6.25626913,4714385.4862,2250007.7835
7298,"(4711489.905, 2248220.8093)",51067,90285007,90285,7.0,"CR 84 x CL 33, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.60827515,6.23998483,4711489.905,2248220.8093
7299,"(4711977.810900001, 2248085.5621000007)",51259,90285051,90285,51.0,"CL 33 81-40, Medellin",Reglamentaria,Destino-Origen,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.60386129,6.23878395,4711977.8109,2248085.5621
7300,"(4711350.38, 2248843.2235000003)",51012,90285059,90285,59.0,"CL 35C 85-37, Medellin",Reglamentaria,Destino-Origen,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.60956351,6.24560546,4711350.38,2248843.2235
7301,"(4713188.6465, 2248097.798300002)",55267,90285015,90285,15.0,,Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.59292292,6.23894856,4713188.6465,2248097.7983
7302,"(4715781.4715, 2249207.6656)",53184,90285032,90285,32.0,"CL 49 51-57, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.56954746,6.24909738,4715781.4715,2249207.6656
7303,"(4715350.4665, 2249375.909400001)",52877,90285030,90285,30.0,"CL 49 55-97, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.57344884,6.25059937,4715350.4665,2249375.9094
7304,"(4715837.016900001, 2249316.9589000028)",53215,90285034,90285,34.0,"CL 50 51-24, Medellin",Reglamentaria,Destino-Origen,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.56905045,6.25008793,4715837.0169,2249316.9589
7305,"(4713899.4215, 2250164.400699999)",52120,90285041,90285,41.0,"CR 70 x CL 48, Medellin",Reglamentaria,Destino-Origen,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.58659339,6.25766343,4713899.4215,2250164.4007
7306,"(4714291.351100001, 2248113.200200001)",52307,90285019,90285,19.0,"CR 65 32F-, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.58296147,6.23913677,4714291.3511,2248113.2002
7307,"(4713667.8701, 2249331.4600000028)",52022,90285044,90285,44.0,"CR 70 x CL 44A, Medellin",Reglamentaria,Destino-Origen,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.5886483,6.25012286,4713667.8701,2249331.46
7308,"(4714040.6158, 2250435.7360000033)",52171,90285040,90285,40.0,"CR 70 52-49, Medellin",Reglamentaria,Destino-Origen,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.58532983,6.26012274,4714040.6158,2250435.736
7309,"(4711791.973599999, 2248064.780000003)",51192,90285010,90285,10.0,"CL 33 82A-09, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.60553925,6.23858777,4711791.9736,2248064.78
7310,"(4712848.2017, 2248091.737300001)",51718,90285013,90285,13.0,"CL 33 75C-91, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.5959983,6.23887861,4712848.2017,2248091.7373
7311,"(4715926.6593, 2249271.6033000015)",53256,90285033,90285,33.0,"CL 50 x CR 50, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.56823857,6.24968184,4715926.6593,2249271.6033
7312,"(4711769.994500002, 2248078.8592000008)",51180,90285052,90285,52.0,"CL 33 x CR 82A, Medellin",Reglamentaria,Destino-Origen,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.60573844,6.23871407,4711769.9945,2248078.8592
7313,"(4715057.3196, 2249730.8657000046)",52684,90285036,90285,36.0,"CR 62 x CL 50, Medellin",Reglamentaria,Destino-Origen,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.576113,6.25379543,4715057.3196,2249730.8657
7314,"(4711546.894800001, 2248072.9228000008)",51096,90285053,90285,53.0,"CL 33 x CR 83B, Medellin",Reglamentaria,Destino-Origen,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.60775368,6.23865042,4711546.8948,2248072.9228
7315,"(4711460.3241, 2248079.348099999)",51057,90285008,90285,8.0,"CR 84 33-09, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.60853606,6.23870463,4711460.3241,2248079.3481
7316,"(4713580.708700001, 2248760.278900003)",51994,90285046,90285,46.0,"CR 70 1-19, Medellin",Reglamentaria,Destino-Origen,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.58941036,6.24495519,4713580.7087,2248760.2789
7317,"(4710946.681500001, 2248743.2042999994)",50904,90285058,90285,58.0,"CL 35 x CR 87C, Medellin",Reglamentaria,Destino-Origen,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.61320612,6.24468314,4710946.6815,2248743.2043
7318,"(4714209.1746, 2248081.969100002)",52255,90285018,90285,18.0,"CL 32F x CR 65A, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.5837025,6.23885078,4714209.1746,2248081.9691
7319,"(4714723.263900001, 2249901.758300001)",52522,90285037,90285,37.0,"CL 50 64A-01, Medellin",Reglamentaria,Destino-Origen,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.57913864,6.2553256,4714723.2639,2249901.7583
7320,"(4714242.344900001, 2249030.6783000026)",52271,90285023,90285,23.0,"CR 65 42B-, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.58344488,6.24742916,4714242.3449,2249030.6783
7321,"(4714372.245900001, 2250070.3493000027)",52346,90285038,90285,38.0,"CL 50 66-50, Medellin",Reglamentaria,Destino-Origen,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.58231743,6.25683418,4714372.2459,2250070.3493
7322,"(4714240.4448, 2248774.7682000026)",52269,90285022,90285,22.0,"CR 65 41-32, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.5834507,6.24511549,4714240.4448,2248774.7682
7323,"(4711296.469800001, 2248569.029600002)",50997,90285005,90285,5.0,"CR 85C x CL 34, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.61003826,6.24312422,4711296.4698,2248569.0296
7324,"(4712161.6478, 2248097.0692)",51368,90285050,90285,50.0,"CL 33 80B-58, Medellin",Reglamentaria,Destino-Origen,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.602201,6.23889619,4712161.6478,2248097.0692
7325,"(4711325.6973, 2248883.6580000017)",51006,90285001,90285,1.0,"CR 86A 35C-35, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.60978831,6.2459699,4711325.6973,2248883.658
7326,"(4711528.6731, 2248409.154500002)",51080,90285006,90285,6.0,"CR 84 x CL 33B, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.60793334,6.24168928,4711528.6731,2248409.1545
7327,"(4711053.592200001, 2248876.3835000023)",50943,90285002,90285,2.0,"CL 35C 88-56, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.61224624,6.24589193,4711053.5922,2248876.3835
7328,"(4713018.9231, 2248096.4134)",51791,90285014,90285,14.0,"CL 33 74E-41, Medellin",Reglamentaria,Origen-Destino,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.59445618,6.23892849,4713018.9231,2248096.4134
7329,"(4711306.9126, 2248580.7699999996)",51001,90285056,90285,56.0,"CR 85C x CL 34, Medellin",Reglamentaria,Destino-Origen,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.60994444,6.24323083,4711306.9126,2248580.77
7330,"(4715555.9936, 2249462.129800001)",53026,90285035,90285,35.0,"CL 50 54-42, Medellin",Reglamentaria,Destino-Origen,193,Laureles Nogal # 2,8A,Directa Centro,Autobuses Poblado Laureles,-75.5715958,6.25138795,4715555.9936,2249462.1298
7331,"(4713667.8701, 2249331.4600000028)",52022,90286003,90286,3.0,"CR 70 x CL 44A, Medellin",Reglamentaria,Origen-Destino,193i,Estadio-Bolivariana-Laureles,8A,Integrada,Autobuses Poblado Laureles,-75.5886483,6.25012286,4713667.8701,2249331.46
7332,"(4711628.884, 2248700.407299999)",55268,90286017,90286,17.0,,Reglamentaria,Origen-Destino,193i,Estadio-Bolivariana-Laureles,8A,Integrada,Autobuses Poblado Laureles,-75.60704105,6.24432682,4711628.884,2248700.4073
7333,"(4712788.188800001, 2248117.8978000004)",51690,90286012,90286,12.0,"CL 33 75C-144, Medellin",Reglamentaria,Origen-Destino,193i,Estadio-Bolivariana-Laureles,8A,Integrada,Autobuses Poblado Laureles,-75.59654164,6.23911244,4712788.1888,2248117.8978
7334,"(4711769.994500002, 2248078.8592000008)",51180,90286015,90286,15.0,"CL 33 x CR 82A, Medellin",Reglamentaria,Origen-Destino,193i,Estadio-Bolivariana-Laureles,8A,Integrada,Autobuses Poblado Laureles,-75.60573844,6.23871407,4711769.9945,2248078.8592
7335,"(4713068.860000001, 2248123.0409000013)",51789,90286011,90286,11.0,"CL 33 74E-56, Medellin",Reglamentaria,Origen-Destino,193i,Estadio-Bolivariana-Laureles,8A,Integrada,Autobuses Poblado Laureles,-75.59400622,6.23917144,4713068.86,2248123.0409
7336,"(4712551.1415, 2248988.982400004)",51567,90286024,90286,24.0,"CR 79 x CL 38A, Medellin",Reglamentaria,Destino-Origen,193i,Estadio-Bolivariana-Laureles,8A,Integrada,Autobuses Poblado Laureles,-75.59872201,6.24697691,4712551.1415,2248988.9824
7337,"(4713748.7429, 2249710.696700001)",52057,90286001,90286,1.0,"CR 70 x CL 47D, Medellin",Reglamentaria,Origen-Destino,193i,Estadio-Bolivariana-Laureles,8A,Integrada,Autobuses Poblado Laureles,-75.58793453,6.25355498,4713748.7429,2249710.6967
7338,"(4712470.559500001, 2248689.4733999986)",51534,90286023,90286,23.0,"CR 79 36-18, Medellin",Reglamentaria,Destino-Origen,193i,Estadio-Bolivariana-Laureles,8A,Integrada,Autobuses Poblado Laureles,-75.59943665,6.2442656,4712470.5595,2248689.4734
7339,"(4713250.408500001, 2249079.2393000014)",51849,90286028,90286,28.0,"CR 73 41-32, Medellin",Reglamentaria,Destino-Origen,193i,Estadio-Bolivariana-Laureles,8A,Integrada,Autobuses Poblado Laureles,-75.59240861,6.24782406,4713250.4085,2249079.2393
7340,"(4713269.7731, 2249237.4308)",51855,90286029,90286,29.0,"CR 73 43-36, Medellin",Reglamentaria,Destino-Origen,193i,Estadio-Bolivariana-Laureles,8A,Integrada,Autobuses Poblado Laureles,-75.5922407,6.24925506,4713269.7731,2249237.4308
7341,"(4713299.690800001, 2249480.7046000008)",51873,90286030,90286,30.0,"CR 73 45D-34, Medellin",Reglamentaria,Destino-Origen,193i,Estadio-Bolivariana-Laureles,8A,Integrada,Autobuses Poblado Laureles,-75.59198124,6.25145572,4713299.6908,2249480.7046
7342,"(4712966.742900001, 2248922.0363000017)",51755,90286026,90286,26.0,"CQ 74B 39B-96, Medellin",Reglamentaria,Destino-Origen,193i,Estadio-Bolivariana-Laureles,8A,Integrada,Autobuses Poblado Laureles,-75.59496434,6.24639022,4712966.7429,2248922.0363
7343,"(4713317.141900001, 2249628.7506000027)",51881,90286031,90286,31.0,"CR 73 x CL 45F, Medellin",Reglamentaria,Destino-Origen,193i,Estadio-Bolivariana-Laureles,8A,Integrada,Autobuses Poblado Laureles,-75.59183018,6.25279492,4713317.1419,2249628.7506
7344,"(4712822.114700001, 2248822.2254000027)",51702,90286025,90286,25.0,"CQ 74B 39-46, Medellin",Reglamentaria,Destino-Origen,193i,Estadio-Bolivariana-Laureles,8A,Integrada,Autobuses Poblado Laureles,-75.59626652,6.24548143,4712822.1147,2248822.2254
